text,perselisihan,infrastruktur,pemerintah,kesehatan,teknologi,administrasi,fasilitas,lingkungan,ketertiban,listrik,bahaya,lainnya,pungli,ilegal,lalulintas,bencana,air,pendidikan,kebersihan,sosial,wisata,sara,pencurian,korupsi,bbm,keuangan
asslmglkm pak gubernur jateng yang terhormat bapak ganjar pranowo saya warga desa situwangi kecamatan rakit kabupaten banjarnegara di desa kami ad mdrasah minu o2 situwangi yg sdh brdri molai tahun 1966 tapi ad kndala tanah blim dsertfkat serta saat ini mmbngun ruang kelas baru dg dana swadaya tp brhbung dana tdkmnckupi sdh hmpir 2 thun pmbangunan mangkrak dn brhenti saya brharap ad prhtian dr bapak dn uluran tgan bapak trmakasih dn mhonmaaf sblmnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
selamat siang pak saya warga prembun paksaya mau bertanya pakapa benar pencetakan kartu ektp itu harus menunggu 6 bulan setelah perekaman  kenapa tidak bisa langsung jadipadahal blangko tersedia terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapor pak gubenur ada pungli di jembatan timbang subah meresahkan sopir,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pak daerah purwodadi sekarang banyak cafe karaoke tanpa ijin sangat meresahkan tolong ditertibkan terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang pak pada kesempatan ini saya ingin menyampaikan keluhan saya mengenai tarif bus yang sangat mahal saya berencana untuk pergi ke magelang dari terminal bus semarang terboyo kemudian saya berangkat menggunakan bus sumber alam setelah saya naik bus saya dikenakan tarif yang tidak masuk akal yaitu rp 55000 padahal sepengetahuan saya tarif tidak sampai sebesar itu mereka beralasan menaikan tarif karena adanya libur panjang mohon untuk di tindak lanjuti pak karena ini sangat merugikan terimakasih atas perhatiannya,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjar minta tlg tempat sy blm ad penerangan lampu jalan mohon solusijl tawangmas baru rt 6 rw5 tawang massemarang barat sblmnya sy ucapk terimaksh kusnanto,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapor pak gubenur ada pungli di jembatan timbang subah meresahkan sopir,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjar tolong daerah purworejo kebumen adalah sumber pertanian padi untuk jateng seandai nya bisa tolonglah dibentuk mantripetugas yg ahli dalam pertanian padi khususnya untuk membantu petani dalam mengolah sawah dengan bantuan tenaga ahli saya yakin kesejahteraan petani semakin baik fungsinya  andaikata ada permasalahan ttg pertanian mantri tersebut bisa memberikan solusi misalnya pas ada hama wereng makan mantri memberikan arahan untuk membasmi dgn metode sprt ini agar padi dan populasi hama bisa di tekan saya yakin bapak pasti senang apabila petani kita sejahtera,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gub kalau ngurus perijinan untuk buka agrowisata itu mbayar pora suwun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
malam pak gub ganjar mugi paringi sehat bagas waras selalu mau tanya pak di jateng itu kalau mau buka ijin agrowisata apakah mbayar suwun irfan kopeng kab semarang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
assalamualaikum pakperkenalkan nama saya fuad dari demaksedikit curhat pakjadi gini pakadek saya berumur 12 tahundan dia mengidap penyakit kankerdan sekarang sedang dirawat di rsud sunan kalijaga demakkami mohon pakkarna kami termasuk warga menengah kebawahapalagi untuk membayar biaya pengobatan adek saya yang mahalkami mohon bantuan dari pemkab atau pihak yang terkait agar bisa membantu baik untuk biaya maupun yang lainsuwun,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak saya mau lapor tentang masalah pengambilan ektp yang tidak bisa diambil via kecematan dari pihak kecamatan cepu meminta saya untuk mengambilnya ke kantor dukcapil kabblora padahal ektp saya sudah hampir 5 tahun belum juga jadiapakah tidak ada petugas kecamatan yang bertugas untuk mengambil ektp yang sudah jadi dari kabupaten mengapa kok kita malah direpotkan dengan ruwetnya birokrasisaya kan harus bekerja dan tidak sempat untuk mengurusnya sampai ke luar kota mohon bantuannya untuk ditindak agar oknum kecamatan cepu agar bisa mempermudah dan kami bisa mendapatkan ektp yang menjadi tanda identitas kami yang penting terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasien umum ditolak pakai bpjs pasien di rs ken saras masuk sebagai pasien umum karena kondisinya gawat sehingga harus masuk icu tetapi tdk membawa kartu bpjs setelah keluarga pasien pulang dengan membawa kartu bpjs ternyata pihak rumah sakit menolak memasukkan pasien ke tanggungan bpjs apakah benar pasien umum tidak bisa pindah ke tanggungan bpjs mohon bantuan pak gubernur karena pasien tergolong tidak mampu terima kasih,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapor pak ganjarpetani purworejo kesulitan beli pupukumpama ada diatas harga eceran tertinggi bisa lebih 10000tidak berani memberi notamau beli ada tapi tidak dikasih oleh kpl padahal wilayahnya dan kartu tani tetep tidak mauternyata mau diecerin per kg sendiri oleh kpl,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapor pakdiduga ada penyelewengan anggaran dana desa di desa tanjunganomkec banyuurip kab purworejomohon segera di turunkan bpkpihak inspektorat hanya kong kalikong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pak sertipikat tanah itu katane p jokowi gratis di tempatku bayare ki ada yg 600rb ada juga 800rb yg bener yg mana yg benar ya pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aplikasi petani jateng stelah msuk menu kartu tani untuk cek kuota pupuk kok gk bisa kembali ke awalback,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siangmau tanya untuk pergub mengenai pembayaran spp sekolah sma rp 100rb dikeluarkan gubernur jateng bulan apa ya informasi harus mulai dilaksanakan januari 2018klo sekolah baru mengumumkan bulan maret 2018 sehingga siswa msh harus membayar biaya spt biasa selama 3 bulan jan sd maret 2018 apakah hal tsb diperbolehkanterimakasihwarga kab sukoharjo jateng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
untuk masalah kartu tani khusus untuk para petaniuntuk pembelian pupuk nya itu susahapalagi untuk para petani yang memiliki lahan sawah lebih dari 1 walaupun agak kecil lahanmohon di rancangdiperbaiki khusus untuk kartu taniada banyak warga mengeluh soal itu yang saya denger khusus di daerah tawangmangukabkaranganyar dan sekitar nyaentah tidak tau cara membuat nya atau terlalu ribet bagi para petanitolong disosialisasi kan atau diperbaiki agar menjadi setnifikan bagi para petaniterima kasihj,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapor pak gub keresahan warga kec pulokulon kabgrobogan mulai memuncak dan di khawatirkan ada tindakan amuk warga ke kantor pdam kecpulokulon memang sudah beberapa bulan aliran air hanya satu bulan sekali  sehari padahal waktu pendaftaran biayanya hampir dua kali lipat pendaftaran listrik ukuran rumah tangga sekitar 2jt dan tagihan perbulan sudah di bebani dengan pemakaian minimal 10 meter padahal setiap bulan air yg mengalir hanya 13meterkubik di karenakan hanya mengalir 1 kali saja mohon pak gub untuk membereskan kekisruhan ini karna tingkat kabupaten tak pernah ada reaksi terimakasih,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjar tolong to didesa kami dibangun pdam karena kemarau pendek kita sudah susah cari air buwat mandi suwon tulong ngeh pak  boyolali utara,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pln semarang barat ada apa warga semarang indah sering sekali mati lampu dibanding daerah di semarang lainnyaga ada apa2 tiba2 mati lampu dan lama nyalanya ditelp pengaduan sengaja ga diangkat biaya listrik semakin mahalpiye jal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalammualaikum pak ganjar sya mau tanya  curhat nie pak pak apa pegawai klinik pratama bpjs itu untuk upah na tdk d atur pemprov qo gajina jauh dr umr yaw ap yg membuat kami pegawai klinik beda dg pegawai pabrik org2 pabrik lulusan sma gajina bsa umr bahkan lebih tp kenapa kami yg krja d klinik pratama lulusan sarjana upah na jauh syekaliii tlg pak yg d perhatiin jgn cma pgwai kesehatan d rs pkm aja tlg kami yg d klinik pratama jga d perhatiin pak kami jga bsa risiko tertular penyakit jga suwun sya tggu feedback na pak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pak gub saya penyandang disabilitas mau cari kerja ko susah betul ya nhon bantuanya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
selamat malam maaf mengganggu wktunya hanya menyampaikan bahwa juara 1 junior world pencak silat champion ship di thailand adalah kurniafatmaamanah adalah orang banyumas tepatnya windujya kedungbanteng sampaikan donk kepada pak ganjar agar disambut kepulangannya ke windujaya dia kan sudah berprestasi mengharumkan nama indonesia dan membawa harum jawa tengah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
maaf pak sebelumnyasaya dari sragen mau bertanya apakah sertifikat tanah balik nama program dari bapak joko wi itu dikenakan tarif saya sendiri ikut program tersebut dan dikenai tarif sebesar rp 1000000 mohon maaf dan terima kasih,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak gubernur perkenalkan nama saya umar guru smp swasta di wonogiri yang kami tanyakan kenapa smp swasta seperti di anaktirikan padahal sama2 mencerdaskan anak bangsa terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lapor pak gubernur ada perusahaan yang memaksa karyawannya untuk masuk dan bekerja di hari ini nama perusahaannya pt mulia restu mandiri letaknya di sawit boyolali perusahaan tersebut bergerak di bidang jasa transport barang karyawan dipaksa masuk karena ada tagihan yang diminta klien di hari ini padahal ini hari buruh semoga ditindak lanjuti terimakasih pak gubernur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bus karyawan po safari banyak yg pajaknya mati tp masih beroperasi di kawasan industri ngaliyan berarti kan sudah tidak layak jalan spt contoh ini pajak mati dr 2014 mohon untuk ditertibkan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gubenur tolong tinjau didaerah kami sudah 5thn gagal panen dikarenakan tanggul jebol dan air lau masuk tepatnya didesa selarang kesugihan cilacap,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asalamualaikum pak gubernur sugeng ndalu kami dari desa ngaren kecamatan ngadirejo kab temanggung tolong dicek dan diperiksa pembangunan senderan sebelah pasar sapi didesa kamiyang dibangun dengan dana desa sejauh 400 meter lebih karna pembangunan tsb kami rasa kurang sesuai yg seharusnya dipondasi tidak digali untuk dipondasi terimakasih wassalamualaikum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat malam paklistrik di daerah saya sering padam kenapasaya beralamatkan jl gasem wulung kel tlogosari wetan kecpedurungan srmarang,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum bpk ganjar yg sy hormati n yg di segani masyarakat khususnya kota semarang dan sekitarnya sy secara pribadi mewakili rakyat yg tdk mampu karena sy juga memakai air dari pdampam mohon di luruskan mengenai masalah air karena air memang buat kebutuhan sehari2 tp xlo air pam sampai mati dan tidak ada ketentuan mengalirnya jam berapa tolong dengan sangat di tegasi masak kita komplen maslah air pam in kami tiap bulan juga membayar air ngalir dan tidak mengalir kami juga membayar malah terkadang naik harga pamnya xlo anggota pam tdk mau dikritik trus kami ini harus ngeritik siapa untuk maslah air pam suwun nuhun matur nuhun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laporan saya ttg distribusi beras rastra yang tidak benar di desa sayatedunan kedung jepara yang telah didisposisikan ke instasi terkait koq lambat di jawab kenapa mohon penjelannya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tanya bpk ektp di kecrandudongkakkab pemalang buat hampir 2 thn belum jadi ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalan rusak sekitar 1 km lebih area perkebunan teh tambi rute alternatif dari muntungparakan temanggung ke wonosobo rusaknya parah banget pak padahal pemandangan dan udaranya seger banget sangat cocok buat yang suka gowes  touring itu foto vidio yang saya ambil kemarin selasa tanggal 01052018 kata penduduk sekitar jalan tersebut sudah lama rusak dan belum ada perbaikan terimakasih atas responnya,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang pak saya desi asal dari nambuhan purwodadi grobogan yg bekerja disemaranh saya mau lapor kalo di pasar desa nambuhan kecamatan purwodadi kabupaten grobogan setiap malam dipasar selalu ada perjudian pak jalanan ke arah sana juga buruk  untuk pemilihan kepala desa mohon yg sudah menjabat 2 kali periode untuk tdk lagi menyalonkan pak di desa nambuhan sudah 2 kali menjabat ini kabarnya beliau mau menjabat lagi disana sudah sering calonan dikasih uang 20 ribu kepada masyarakat untuk memenangkan pemilihan dan juga dilalukukan oleh kepala desa yg skrg menjabat disana banyak orang tidak mengenyam pendidikan dan berpendidikan rendah jd mudah saja disana untuk dibodoi pak minta tolong pak apa jadiny warga disana jalanan buruk  program pemerintah tidak pernah sampai  seprti program sertifikat tanah bahkan rakyat tdk merasakanny mohon di tindaklanjuti pak  apa jadinya warga kami  jika lurah kami melegalkan perjudian kami hanya rakyat kecil kasihani kami pakterimakasih,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
selamat pagi pak ganjar saya mau melapor kalo saya adalah karyawan di pt kusuma indrasari grafitama saya sdh bekerja selama hampir 21 th tp gaji saya msh dibawah umk kota smg mohon bantuannya terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
assalamulaikum wrwr selamat pagi pak ganjar sya mau lapor bahwa ptpasifik pertama indonesia jljend urip sumoharjo 134 wonosari ngaliyan semarang tidak sesuai produser  karena skrang karyawan di suruh msuk kerja seperti biasa  padahal skrang hari buruh internasional  dan anehnya karyawan di suruh memakai pakaian biasa pada hari ini tgl 1 mei 2018  mhon segera di tindak lanjuti pak  trimaksih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pak ganjar saya melaporkan bahwa seleksi perangkat desa di kab klaten sangat tidak jujur banyak sekali manipulasi data yg terjadi khususnya di desa saya kedungan pedan klaten pada waktu seleksi bekerjasama dengan salah satu universitas swasta di klaten karena salah satu anggota bpd ada yg kenal dengan panitia seleksi maka nilainya itu di manipulasi dan itu sangat merugikan rakyat di sini pak masa orang yang tidak memiliki wawasan luas akan menjalankan desa ini kalau dari desa saja sudah ada ketidakbenaran apalagi yg lain pak pak saya harap segera ditindak lanjuti masalah ini sebelum pelantikan tanggal 5 mei besok karena sudah ada ketidakbenaran dari desa adanya kolusi dan ketidakjujuran terimakasih pak mohon tanggapannya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bantuan siswa yg punya kip di pihak guru bantuan tersebut buat bayaran kata persiden untuk beli sepatu tas seragam alat alat sekolah jangan pakai beli pulsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pak ganjar tolong awasi carik kelurahan pundenarum kecamatan karangawen demak suwun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat sore pak  saya fais dari wilayah semarang timur kota semarang saya ingin bertanya  di salah satu sekolah wilayah semarang timur kenapa kantin dibubarkan  itu kan malah mempersempit lapangan kerja pak  siswa malah suruh bawa bekal sendiri pak  kantin dibubarkan itu kehendak pemkot atau kehendak sekolah sendiri pak  terimakasih ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pengaduuan ini meliputi bpjs kesehatan apa tidak ya,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuwun sewu pak ganjar kula salah setunggalipun murid smp kelas 9 badhe matur bab pendaftaran sma pendaftaran sma kan ngagem sistem zonasi miturut kk pak kk nipun kula nderek kecamatan banyubiru padahal ting kecamatan banyubiru mboten enten sma negeri sma negeri wontene ting kecamatan ambarawa niku ugi namung setunggal pak napa malih ujian nipun kala wingi mboten sesuai dugaan pak matur nuwun pak nyuwun pangapura kagem luputipun kula pak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
assalamualikum pak ganjar sya warga pemalang jawa tengah disini sya sebagai buruh swasta dirsu pemalang pak tolong kami sdh tahunan bkerja diisntasi ini tpi gaji kami msh di bawah umr yaitu di bawah 1jta perbulanyakerja kami 9 jam kerjatgl merah tdk liburdri depnaker pemalang tdk pernah menegur perusahaan kami pak ganjar tolong kami trimksh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
selamat sore pakganjar pak saya mau mengadukan bahwa ditempat saya masih membayar karyawannya jauh di bawah umk sedangkan omset bulanan sudah milyaran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sore mengenai sertifikat tanah yg katanya gratis knpa di keckaranggayam kebumen harus ditebus 500700 ribusertifikat ini namanya pemerintah yg memer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tolong brantas oknum pungli yg ada di pembuatan sim dan ada kecurangan uji praktek karena tidak sesuai standar terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gubsaya mau nanya apakah benar kalau program sertifikat i tanah itu gratitapi kenapa didesa saya tepatnya didesa jumantorokecjumapolokab karanganyar dikenakan biaya hingga sekarang total biaya sudah menjapai rp55000000sampai sekarang juga belum jadimohon info sebenernya dari birokrasi pusat seperti apakalau benar tidak jadi masalahakan tetapi kalau itu melanggar konstitusi mohon ditindak pak gubsayaorang kecil akan bicara langsung kpd anggota kelurahan tidak beranimungkin itu saja dari saya pak gubmatur nuwun kawigatosanipunsehat dan sukses buat pak gub,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terimakasih atas jawaban dari dispermades dukcapil tentang siltap sekretaris desa di desa sayatedunan kedung jepara namun perlu saya sampaikansekretaris di desa saya sudah memilih menjadi pns jadi dia tdk mendapatkan siltap melainkan tambahan tunjangan seperti yg tercantum di apbdes 2017 desa saya masak sekretaris desa yang sudah pns masih dapat tunjangan tambahan 40jttahun dari bengkokmelebihi dari siltap petinggi apa ini tidak mencederai keadilan bagi masyarakat desa kami mohon tindak lanjut bila perlu crosscheck apbdes di desa saya terimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak bapak saya petani sudah buat kartu tani tp tdk bisa beli pupukkata penjualnya jatah pupuk bapak saya habiskata penjualnya setahun jatahnya 4 karung padahal bapak saya setahun butuh 15 karungdulu waktu buat kartu tani tdk d jelaskan tentang jatah pupuk yg d data cuma luas sawah kalau satu tahun jatahnya 4 karung itu sangat merugikan petani bapak mohon tinjau kembali kebijakan bapak tentang kartu tanisangat menyulitkan petani makasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak gubernur ganjar pranowo terjadi tanah ambles  longsor di daerah kabblora tepatnya di desa tempurejo nggulingan kec kota blora sampai sekarang blom ada penanganan dilokasi terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lapor pak gub di desa kami terjadi pungli dalam pembuatan sertifikat tanah tepatnya di desa kabon anom kelurahan kebon gembong kec pageriyung kab kendal mohon d bantu aduan kami sbagai rakyat kecil yg notabene rakyat desa kami sbagian besar sbagai buruh tani kami merasa keberatan dngn adanya pungli tersebut terima kasih saberpungli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trafic light di pertigaan purin kendal sudah lebih dari 1 bulan hanya menyala kuning padahal pertigaan tersebut selalu ramai menurut dishub kendal trafic light tersebut kewenangan dishub provinsi mohon segera diperbaiki,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
